area_en,Al Makhtoum International Airport,Burj Al Arab,Burj Khalifa,City Centre Mirdif,Downtown Dubai,Dubai International Airport,Dubai Mall,Dubai Parks and Resorts,Expo 2020 Site,Global Village,Hamdan Sports Complex,IMG World Adventures,Ibn-e-Battuta Mall,Jabel Ali,Mall of the Emirates,Marina Mall,Motor City,center,east,north,south,west
Oud Metha,42.81733333677755,17.39456966127515,6.696313354199346,9.641461639741799,6.66193216520826,5.092945084790819,6.4024064045224955,47.49525997800537,34.66236251730281,19.500130641046646,21.443646009876396,17.947151597575893,29.643415084519557,31.035476580393272,17.921670788024446,25.596143793268983,23.179622912542033,3.3102970510968968,30.901138320746128,17.956780314754155,44.04633718175175,33.45568448453372
PALM DEIRA,45.69272335659623,19.014879234313653,9.222230323196104,12.459109723547954,9.355902807283622,6.971414041251647,9.087285881937062,49.3961102476016,37.304015145368595,23.066300696523985,25.078611539251813,21.60079149078268,31.55817533230993,33.28978415739463,20.01366805862576,27.418689543052665,26.19329050341012,0.7032954863906655,31.091473510855746,14.135610154899087,47.491982915049874,33.43339511336447
PALM JABAL ALI,17.819451937447397,23.72829460341093,34.452032009525766,46.43714587664247,34.57552590731887,45.41615183224106,34.811951158080014,7.651921912612388,13.926756611222702,30.082602982906486,30.657054193798295,31.793174201028027,11.760888293050476,12.097869407904737,23.319204591005935,15.545188013755498,22.786741391669892,42.062441657069364,70.76258621652768,52.2058698215854,29.317768072598255,18.19344349315451
PALM JUMEIRAH,25.91179219432929,5.765422132738598,16.595546690617848,29.601532686971524,16.802519694593332,27.655992336821484,17.009660926317753,25.413285899484734,16.99534570585265,18.22907324370548,19.96060224592115,19.08830974162247,8.287668562544178,11.351471795273387,6.6785344155770545,4.537760464089646,13.076397252288038,23.740915405199516,53.479814526196485,34.19274124889547,32.80206168808438,13.967802594633056
PALMAROSA,19.27771176912027,12.37649326903992,17.50568566327913,25.61274923555149,17.336417984223228,26.456177520443852,17.60386946147495,27.148235418009648,11.884463012757147,7.190489680445068,7.7596047500961385,9.039098645915884,12.227802592362877,10.85832495532643,9.698746750720444,10.959672776529365,0.6861044949222573,25.983342512422887,49.699286829762165,39.868591994556056,21.58064211082019,27.118381735856996
PEARL JUMEIRA,41.103993203988715,13.650403009694724,5.491517321190737,15.206086476424803,5.85251391709612,10.770359866002956,5.644403029651786,44.025404525880454,32.49753190576585,20.124600680016137,22.31132373764344,19.011984979671382,26.241324968083962,28.172478541507658,14.91820641236742,22.077614494139024,21.980818354469847,5.009006746207607,36.23768764031104,17.329267097370032,43.8776049641544,28.09311363409055
POLO TOWNHOUSES IGO,36.360989503125055,11.05720714003448,0.4691152595387675,13.225936460125988,2.560130463130754e-12,10.88328428781926,0.26957249884517914,40.873857976893824,28.07209110661941,14.307408107299363,16.475217934224126,13.159689399757164,23.041994425510754,24.373816141118013,11.309903403928296,19.043042823630365,16.838146529620932,8.652692005439814,36.686758683330304,22.83622918226699,38.34395636413954,28.421609655601298
Palm Deira,45.69272335659623,19.014879234313653,9.222230323196104,12.459109723547954,9.355902807283622,6.971414041251647,9.087285881937062,49.3961102476016,37.304015145368595,23.066300696523985,25.078611539251813,21.60079149078268,31.55817533230993,33.28978415739463,20.01366805862576,27.418689543052665,26.19329050341012,0.7032954863906655,31.091473510855746,14.135610154899087,47.491982915049874,33.43339511336447
Palm Jabal Ali,17.819451937447397,23.72829460341093,34.452032009525766,46.43714587664247,34.57552590731887,45.41615183224106,34.811951158080014,7.651921912612388,13.926756611222702,30.082602982906486,30.657054193798295,31.793174201028027,11.760888293050476,12.097869407904737,23.319204591005935,15.545188013755498,22.786741391669892,42.062441657069364,70.76258621652768,52.2058698215854,29.317768072598255,18.19344349315451
Palm Jumeirah,25.91179219432929,5.765422132738598,16.595546690617848,29.601532686971524,16.802519694593332,27.655992336821484,17.009660926317753,25.413285899484734,16.99534570585265,18.22907324370548,19.96060224592115,19.08830974162247,8.287668562544178,11.351471795273387,6.6785344155770545,4.537760464089646,13.076397252288038,23.740915405199516,53.479814526196485,34.19274124889547,32.80206168808438,13.967802594633056
Port Saeed,45.04020425933479,19.64847402252222,8.994563590989115,9.15149818161281,8.960054358055231,3.745585986560617,8.701116597881404,49.7896870756041,36.931186505924416,21.440024198102854,23.309627890433916,19.806676810472258,31.93535628890996,33.33386768276913,20.21707850752944,27.880271784128304,25.38527908048931,3.1625025851681117,28.945381539069956,16.633151409819945,46.03469249735296,35.36463841725794
REMRAAM,15.704343307022823,16.825529281738863,21.906916811977904,28.82296628469145,21.70565228969723,30.264975157475718,21.969723667400867,25.852359376689325,9.90660234388568,9.501782608853068,8.901694117239597,11.507692837447136,13.817083297503974,11.302313684398298,14.19062576548377,13.85908274905344,5.26281839703598,30.312459899509683,52.455534890967094,44.37840599307374,16.964332318231115,30.022891095589788
RUKAN,21.71758582140501,15.10232507631746,17.25753633932762,22.852425892454395,16.977272824571422,24.600227459196105,17.22596894708699,31.28351774352841,15.54820581202937,3.4905441277019005,3.1738753935466026,5.4871609357094755,16.904749253553057,15.4145885835701,12.441630404319794,15.418914306470683,5.0602385058351125,25.34205538696713,46.42349792136916,39.81066947759871,21.465814093038,31.38290779195139
Ras Al Khor Industrial First,37.14399207460851,15.607304849597654,6.374064637949272,8.41387109704453,5.922468562527845,8.635343642701644,5.91388279689394,43.7358375691813,29.59724591450402,12.655970712208827,14.404077417182622,10.912342247943258,26.288556936377386,26.899283188838332,14.985941543660736,22.635175941137167,17.600304312023223,10.617433340373431,32.724179244969676,25.333282923542185,37.241212748441676,33.8308039508665
Ras Al Khor Industrial Second,36.360989503125055,11.05720714003448,0.4691152595387675,13.225936460125988,2.560130463130754e-12,10.88328428781926,0.26957249884517914,40.873857976893824,28.07209110661941,14.307408107299363,16.475217934224126,13.159689399757164,23.041994425510754,24.373816141118013,11.309903403928296,19.043042823630365,16.838146529620932,8.652692005439814,36.686758683330304,22.83622918226699,38.34395636413954,28.421609655601298
Ras Al Khor Industrial Third,45.723781489160466,21.930711208326898,11.063499823692323,5.6844208417620585,10.883284287817705,6.397307970716895e-13,10.66259185548905,51.55481037261702,37.98526859497621,21.234173495301004,22.862472718239665,19.416023551253375,33.801491614739945,34.85855321555424,22.101939492991303,29.87134870116606,26.10512041458899,6.900782435634205,25.945017539517544,19.050050687210856,45.74240288398073,38.507693709674975
Rega Al Buteen,45.723781489160466,21.930711208326898,11.063499823692323,5.6844208417620585,10.883284287817705,6.397307970716895e-13,10.66259185548905,51.55481037261702,37.98526859497621,21.234173495301004,22.862472718239665,19.416023551253375,33.801491614739945,34.85855321555424,22.101939492991303,29.87134870116606,26.10512041458899,6.900782435634205,25.945017539517544,19.050050687210856,45.74240288398073,38.507693709674975
SAMA AL JADAF,45.723781489160466,21.930711208326898,11.063499823692323,5.6844208417620585,10.883284287817705,6.397307970716895e-13,10.66259185548905,51.55481037261702,37.98526859497621,21.234173495301004,22.862472718239665,19.416023551253375,33.801491614739945,34.85855321555424,22.101939492991303,29.87134870116606,26.10512041458899,6.900782435634205,25.945017539517544,19.050050687210856,45.74240288398073,38.507693709674975
SERENA,20.96764394895112,15.531622572743975,18.01403912470412,23.628881703024458,17.739585715387925,25.40497690943117,17.989791097163344,30.754191020979025,14.953841272898863,4.267917465068933,3.6826591222973613,6.252194867950809,16.71448740191043,15.068713195003197,12.85081636979211,15.424263916741676,4.996076615670204,26.127051880193314,47.145294591139965,40.5754002003478,20.675642225669126,31.485636505607705
SILICON OASIS,33.21434312030702,19.05298649156083,13.532878864306769,12.042406406202417,13.07191998181729,15.39940651706623,13.184167380082613,42.50334693004497,27.04669113033267,8.268327965484035,8.845987904962792,6.32534393859812,26.506795401658113,25.981540458384426,17.3109100798129,23.7185598640726,15.363736434620522,18.830177623575022,34.858295942299065,33.44611558028985,31.085056600941222,37.6837938290577
SOBHA HEARTLAND,35.83952526001993,12.808183911273598,3.6781204054258487,11.058467785296015,3.20913853451077,10.07680868986239,3.2745476697067826,41.57719317576511,27.936603146125098,12.350407437165074,14.370578497489912,10.90951362589357,23.938678799308214,24.818291777053147,12.407710783429277,20.14957846101766,16.17191797098014,10.042533622425893,35.157550986273,24.739992303577917,36.8462512250505,30.908463101885673
SUFOUH GARDENS,24.988368290410577,3.5361786448608927,13.635941585180289,25.910861331773493,13.74321081642376,24.577432784460306,13.983189410937952,27.214447482428504,16.068077091155953,13.714819201116471,15.51176491361643,14.538114917962853,9.351958739362452,11.234571776086753,2.525801479499434,5.299861736642879,9.18330323717166,21.571942772476966,50.08585211874047,33.517984319942556,30.359489614325412,18.51185831707107
SUSTAINABLE CITY,20.311650271003963,15.402623862791515,18.33063316212237,24.252349542746256,18.069836786307523,25.93688623923196,18.32342033351858,30.039740289874636,14.237600181385318,4.893623369627933,4.39917745992665,6.892636235318079,16.11498262569157,14.401131617577377,12.708128313214035,14.94225783549866,4.516756134226218,26.514592222506444,47.823378899037,40.90254917327709,20.289757729507986,31.05877441492303
Saih Aldahal,25.815819003873724,47.52373299671403,51.032351252147066,52.71457864608205,50.71572594043319,56.38666864658759,50.95150207797263,40.60323232647796,32.0991987257299,36.42135517997515,34.31738289209479,37.77188575402889,41.27504415557833,37.66915025395788,44.88467546073722,43.22406932081235,35.892006209014745,58.705251799288135,71.41537357855543,73.41413916897488,14.910420150653433,57.95802328630794
Saih Shuaib 1,15.520376296353978,32.1332486605691,42.46069635657194,53.46980395880515,42.51982974718733,53.14872229750204,42.77204454821155,1.9575451442146443,16.9422676961738,35.518940590710734,35.53892209855423,37.426594833262826,19.566699329760585,18.343413207947478,31.238720734189393,23.70976094244283,28.441388827650318,50.471479791458165,77.80260854139972,61.37947604528307,27.265409210424604,27.535895687578076
Saih Shuaib 2,10.366330637336187,33.92669535542096,43.40607114829338,53.05399374302335,43.38468439575705,53.525443227756256,43.64944244148553,8.674052197129656,15.595546149821644,34.12769085533993,33.67613101077581,36.12230517789309,21.61481934969586,19.22817815651235,32.486321682770374,25.70752251279858,27.66232941715293,51.772157430704134,77.08167960749188,63.85399378653031,21.118360958150387,33.058901150269946
Saih Shuaib 4,9.310783553789054,36.408230140019974,45.169438749994306,53.76165389669785,45.09565058722432,54.77512902409552,45.36442385322632,13.91576732196345,17.052356904723904,34.47777836321504,33.68877213939508,36.48342367002286,24.662814925294594,21.766411115863608,34.668017930100945,28.551053047694655,28.670270109763578,53.656640691701234,77.38022456835552,66.38982484310836,17.685059880917148,37.567089900504556
TECOM SITE A,28.503463104145293,4.482191925415345e-12,10.868192816685434,23.860076810806532,11.05720714004042,21.930711208330074,11.270685300050024,30.388637499773196,19.597370967616474,14.650380666183324,16.70920830759111,15.015031516066703,12.592995938469581,14.728764785920292,2.702373369823937,8.427211535022384,11.691531997395881,18.375309448727435,47.719545235652284,29.99480821291098,33.497400088500754,18.686384686231477
THE FIELD,18.727462968937743,14.817406281245082,18.96666288727488,25.79834985735565,18.746830337497297,27.18155880391936,19.008359666527088,28.060739059983,12.304321025675986,6.5717290839880365,6.3692627711238625,8.57332087541201,14.289196175929327,12.442465492918549,12.120400948713092,13.406202883467175,3.2435523708804928,27.31915417295918,49.556593106592366,41.498167655397324,19.69134602749169,29.61550129532704
THE GREENS,28.503463104145293,4.482191925415345e-12,10.868192816685434,23.860076810806532,11.05720714004042,21.930711208330074,11.270685300050024,30.388637499773196,19.597370967616474,14.650380666183324,16.70920830759111,15.015031516066703,12.592995938469581,14.728764785920292,2.702373369823937,8.427211535022384,11.691531997395881,18.375309448727435,47.719545235652284,29.99480821291098,33.497400088500754,18.686384686231477
THE LAKES,21.51498365376232,7.022795981792799,16.59951383920527,28.13928012706284,16.64902985274164,27.31915327628936,16.90252659800585,24.244582061494597,12.583378068939943,13.538962648166398,14.953402653600007,14.78536462059069,6.544962615809735,7.857118567500346,5.432883826819337,3.312688676726743,7.452662579869946,24.774034964377222,52.46765491281077,36.98499728619757,27.299987597976592,19.10588718635629
THE VALLEY,32.74763258214541,30.582160733202922,27.407281243391417,23.385506646564053,26.95728208527467,28.19555526047645,27.09199814964756,45.91441172751463,30.100883380668463,16.047361657013653,14.288977477670468,15.593505606715958,33.71443775221285,31.746704590249088,28.2175609560115,32.36981417175784,22.007318116741253,32.63842534637844,40.482010274963194,46.98987820558202,25.71325307980913,48.15244224295389
THE VILLA,47.17704804669809,27.914945427430816,17.780696049270258,4.235837516674403,17.427000835593727,9.169942279942163,17.30046318200697,55.45194528438724,40.55422756855973,22.009278156541267,22.86310569071357,20.00230726336581,38.367638267956885,38.62119395976598,27.292643208976997,34.86145693181889,28.52902917856515,16.04193836826325,21.026731993335968,27.011245258203594,44.82559691720138,45.8466305068307
THE WORLD,39.21985871785635,10.716397114662215,9.088327486483843,21.40321267478518,9.55677615721553,17.199617688492946,9.512725778844207,39.996256549604716,30.306709416573238,21.833330101842645,24.10037974884657,21.262606514670676,22.718601788124435,25.272330163695912,12.915453324137989,18.60785858683503,21.5141105847614,11.122299325673456,42.55495107533622,19.58345814020667,43.71145607352419,21.933446741409664
TILAL AL GHAF,16.70154238259068,13.579726041497505,19.8671565373005,28.310249815713995,19.72834841795286,29.085360250596064,19.997458383957138,24.599267024229867,9.19211485783127,9.715197681357607,9.95319684414469,11.62810248917259,10.67251817896267,8.708755193627177,11.033014012063381,10.316051689396646,2.9802850637538847,28.379476608540863,52.38880444096361,42.03694993300538,19.928995618715597,26.524571828592897
TOWN SQUARE,19.144975969716626,17.55016231759041,20.491934158531222,25.727944310364546,20.217926142369354,27.732542523939696,20.468084497812406,29.913314546393863,13.962017803589498,6.500530530484933,5.256002036657033,8.393168608556639,17.158718927368223,15.032470704421357,14.849024252379056,16.45185164480302,6.242522406343997,28.59412235518534,48.939807854266164,43.05369740364736,18.218645404157925,32.668650847769655
Trade Center First,40.34389731240402,14.172385518833611,3.872019177029534,12.206791212035744,4.009592584642335,8.33090353850856,3.7422389911004497,44.41389958360554,31.989871190986634,18.043305815555257,20.142671245246788,16.726858228056777,26.551357134501846,28.10682647063698,14.881143567932373,22.46179764052193,20.846716863136656,4.649754857170358,34.21939848241907,18.978493337301053,42.2851235937596,30.176807128998718
Trade Center Second,36.471918148149925,10.868192816680175,1.9200619715002115e-12,13.569439016752753,0.4691152595425402,11.063499823693387,0.4848316790925596,40.80300930373493,28.13441489677493,14.639051266158171,16.82028732903762,13.528514912801883,22.957381207725874,24.355594160750165,11.229357152454064,18.933147833438476,16.995496054596746,8.520461368427235,36.91805173665125,22.57265815087697,38.590622540981144,28.078462690980835
Um Al Sheif,27.727836951503978,2.199880630013543,10.058410240565545,22.475959545517245,10.161599890113898,21.00041041073263,10.402128781816788,30.76345220586744,18.954031199476358,12.461424017153254,14.538748762547936,12.817342962234532,12.905870390786562,14.541678057227989,1.2733396481616037,8.881625397690746,9.964524572456432,18.096129370693486,46.56834372806714,30.516041316066783,32.0405806451458,20.699077978527143
Um Hurair First,45.723781489160466,21.930711208326898,11.063499823692323,5.6844208417620585,10.883284287817705,6.397307970716895e-13,10.66259185548905,51.55481037261702,37.98526859497621,21.234173495301004,22.862472718239665,19.416023551253375,33.801491614739945,34.85855321555424,22.101939492991303,29.87134870116606,26.10512041458899,6.900782435634205,25.945017539517544,19.050050687210856,45.74240288398073,38.507693709674975
Um Ramool,43.735308932846856,20.861881998743286,10.123969976895822,4.268110589420078,9.85953486209405,2.3526379763934537,9.675513960714493,50.03153315228672,36.15383275863845,19.049415506373833,20.61706603858801,17.19631891392105,32.384354594813836,33.25320952898789,20.7776428497904,28.548042678986743,24.186107630471454,8.052572427287425,26.85956360124672,21.190306936909728,43.492231346776144,38.05868017476447
Um Suqaim First,28.503463104145293,4.482191925415345e-12,10.868192816685434,23.860076810806532,11.05720714004042,21.930711208330074,11.270685300050024,30.388637499773196,19.597370967616474,14.650380666183324,16.70920830759111,15.015031516066703,12.592995938469581,14.728764785920292,2.702373369823937,8.427211535022384,11.691531997395881,18.375309448727435,47.719545235652284,29.99480821291098,33.497400088500754,18.686384686231477
Um Suqaim Second,28.503463104145293,4.482191925415345e-12,10.868192816685434,23.860076810806532,11.05720714004042,21.930711208330074,11.270685300050024,30.388637499773196,19.597370967616474,14.650380666183324,16.70920830759111,15.015031516066703,12.592995938469581,14.728764785920292,2.702373369823937,8.427211535022384,11.691531997395881,18.375309448727435,47.719545235652284,29.99480821291098,33.497400088500754,18.686384686231477
Um Suqaim Third,65.98378114650224,40.66742855811779,30.257838611145857,22.684952291667624,30.235365220712705,20.27158368588724,29.975662983593324,70.99009226378149,58.10905867534071,41.388564211944676,42.869581608470135,39.504498226529556,53.127949178391525,54.60871717396128,41.44919912609665,49.02525805429979,46.339281667147866,22.313671590763928,16.79350984650307,18.232813364762215,65.672392313448,54.19017353971548
VILLANOVA,29.163280068219724,19.02154292876409,16.06330043038392,16.536446172880275,15.639342851523104,19.70517352284661,15.809992186269211,39.343046003950306,23.58081137327391,5.353463931838485,4.949944461735475,4.102610319263681,24.332522460613397,23.27208733236311,16.823186907366388,22.106895207272487,12.59254959138803,22.4951128017222,38.99014073735178,37.24310344093146,26.59761398940562,37.147760635325135
Wadi Al Amardi,48.892638239039826,31.3665748660142,21.551068729354757,8.175796669603628,21.174865880650863,13.181830364516866,21.0671799499079,58.015118211852105,42.76755218896371,24.009324348202323,24.529872710480944,22.03088029527001,41.28913341300085,41.276269627845615,30.543569953370845,37.95227288811781,30.89958196242183,20.06921212861483,19.282753403389496,30.488378648955308,45.58634846785913,49.53843275290843
Wadi Al Safa 2,30.59396292631627,17.370158694709897,13.410905406942065,14.326601666966624,12.976810648694359,17.11197941327815,13.136508661546005,39.857217632502284,24.37292039070617,5.594665708047249,6.275638362590055,3.6701905953255602,24.042185107212585,23.393358391494374,15.402671204531302,21.413775749246327,12.737945393818945,19.728697319127992,37.49182661220171,34.4799299058555,28.854713721146837,35.83314857484779
Wadi Al Safa 3,29.13618354498587,13.783556525135497,11.01486691129709,15.401543983117786,10.631843443502166,17.01629816004719,10.837253203159465,37.27506925519168,22.200069841662856,4.224267734230209,6.075436308577716,2.593273397955741,20.89780513281358,20.572721277305313,11.814426286673404,18.044312394016274,10.190880431691271,18.343532414732262,39.38111593457294,33.056223657497206,28.81823089459369,32.2444093368887
Wadi Al Safa 4,26.41364906631817,15.208683698732347,14.24486498467124,18.204814135270393,13.885980182118418,20.271530696729947,14.104664386163131,35.59532981043917,20.066766057003143,1.2911987472563613,2.6709582652035646,0.855541931305124,20.15601474850057,19.255671590418082,12.85869751367018,17.879781476379772,8.554633126385067,21.74286113381148,41.733084090188726,36.44161467713166,25.486017525202175,33.040174192105546
Wadi Al Safa 5,30.844415871126085,19.923966903286946,16.00809841991277,15.1927849951439,15.565049010076104,18.681076244379472,15.712137108814177,41.01145169342347,25.27031310163921,6.880907624873006,6.645601319220263,5.372214073443066,25.828381362413865,24.86742050946125,17.85157154120385,23.469247597398493,14.169846193591557,21.920672429113633,37.34645716925226,36.6050844975935,28.040045709846623,38.25640659718376
Wadi Al Safa 7,20.76358761529044,15.32946312616301,18.004827027396445,23.805684175566487,17.737322351963968,25.51798064074886,17.989308347641863,30.45586282270104,14.67097866897902,4.444740110184205,3.975125951148911,6.441793307514492,16.39145462165063,14.746482812745782,12.642980043359351,15.118655281319615,4.6877856920667735,26.155835607262443,47.36980074687543,40.573131552632695,20.64381422131321,31.19332243817517
Warsan First,45.723781489160466,21.930711208326898,11.063499823692323,5.6844208417620585,10.883284287817705,6.397307970716895e-13,10.66259185548905,51.55481037261702,37.98526859497621,21.234173495301004,22.862472718239665,19.416023551253375,33.801491614739945,34.85855321555424,22.101939492991303,29.87134870116606,26.10512041458899,6.900782435634205,25.945017539517544,19.050050687210856,45.74240288398073,38.507693709674975
Warsan Fourth,40.33154490431768,24.09592807730082,15.712385774441055,6.846911088252201,15.263204711135568,12.030207603986948,15.247556257586863,49.50882025705003,34.17119496430118,15.403490890600919,15.953764284106233,13.431030696698325,33.074251014156935,32.8479415039477,22.87705554988833,29.95285883627938,22.361758683911443,17.656934230920392,27.75007686064312,31.078976222124645,37.57559588278525,42.69491240105412
Zaabeel First,40.209496244944845,14.394522656580156,3.8030507705886105,11.5363399977187,3.854961087040055,7.848592864232964,3.5858838438934013,44.53961880830775,31.92336822584923,17.620337317510035,19.691943535625008,16.253436405068193,26.680909886953447,28.148387180447155,14.974666619023608,22.61759182610287,20.65431503664098,4.865526537309576,33.78061937941039,19.40560323058591,41.95236546802321,30.683267993063634
Zaabeel Second,37.222093879007275,11.729991883327598,0.8666247998000041,12.837712497454223,0.861534785011449,10.204639322598698,0.5921940589938673,41.66140092506081,28.925507754537296,15.065495293599763,17.214519027323917,13.865474881963205,23.81858374034575,25.19491072812456,12.088840446529723,19.798236306587807,17.697976379443475,7.792232359412287,36.075973832616825,22.026094070916763,39.17171698593077,28.829745278148042
